"Point","elevation","Slope","Profile Curvature","Plan Curvature","Total Curvature","General Curvature","Topographic Wetness Index_USGS","Topographic Position Index","Flow Accumulation_USGS","Stream Power Index","MRVBF","MRRTF","Direct Insolation","Diffuse Insolation","Vertical Distance to Channel Network","Overland Flow Distance","Horizontal Overland Flow Distance","Vertical Overland Flow Distance","NDVI_sept_2022","coastal_blue","blue","green_i","green","yellow","red","rededge","nir","BI_rgb_mean","BI_rgb_root","NR","NG","NB","RI","RGRI","IOI_RB","VARI","NDRE","RE_NIR","RB_norm","CB_ratio","YR_norm","GI_G_norm"
"78",108.570732116699,1.55389440059662,-0.00242132460698485,-0.0483176410198212,0.000129447958897799,-0.00695107877254486,8.84887027740479,0.72677606344223,67.4419326782227,-405.080810546875,2.77869057655334,0.286171019077301,2.07296586036682,0.769213974475861,15.7592487335205,294.977630615234,294.925140380859,3.66601657867432,0.444010853767395,752.280090332031,843.342529296875,1141.92028808594,1275.18859863281,1476.89880371094,1701.23889160156,1863.85583496094,2804.07543945312,0.127325668931007,0.13205486536026,0.445374965667725,0.333837360143661,0.220782428979874,0.143141016364098,1.3340972661972,2.01723337173462,-0.199733391404152,0.201420620083809,0.664692938327789,0.337145030498505,0.892011404037476,-0.0705883130431175,-0.055135190486908
"79",109.598831176758,1.75338506698608,0.0024051305372268,0.252526044845581,0.000714297289960086,0.015293849632144,8.66500854492188,1.7004805803299,4.57663297653198,-1.94419658184052,0.4816814661026,3.88128423690796,1.92004776000977,0.7690669298172,18.6785736083984,458.034393310547,457.974700927734,4.69819831848145,0.641737878322601,446.282623291016,517.050598144531,739.380249023438,771.760681152344,812.585571289062,877.580688476562,1346.86755371094,2703.99365234375,0.0722130686044693,0.0737812891602516,0.405084848403931,0.3562391102314,0.238666787743568,0.06415855884552,1.13710033893585,1.69724917411804,-0.0934557393193245,0.335020810365677,0.498101234436035,0.2585109770298,0.863114714622498,-0.0384546369314194,-0.0214276630431414
"80",111.422691345215,1.30848920345306,-0.00220327987335622,-0.179085433483124,0.00040003500180319,-0.010970002040267,8.6495532989502,3.75786900520325,45.9147071838379,377.169769287109,1.38660681247711,2.96642780303955,2.04087018966675,0.769060909748077,22.2482585906982,509.018859863281,508.56494140625,9.46648120880127,0.685562133789062,433.941650390625,507.639282226562,686.022705078125,756.83642578125,777.68017578125,808.115234375,1244.51342773438,2584.974609375,0.0690863654017448,0.0703218579292297,0.389902025461197,0.365160882472992,0.244927436113358,0.0327668152749538,1.06774008274078,1.59187698364258,-0.0484987460076809,0.350035727024078,0.481439381837845,0.228366062045097,0.854806005954742,-0.0191921778023243,-0.0490784086287022
NA,100.950805664062,0.803865551948547,0.000173058346263133,0.643142700195312,0.000184193340828642,-0.000448558887001127,11.1126661300659,-0.276342689990997,143.734680175781,63.4697265625,3.11359572410583,0.428807228803635,2.02680253982544,0.769807994365692,1.64487755298615,1480.76904296875,1480.43029785156,5.4283618927002,0.553211271762848,590.28466796875,733.011291503906,988.752014160156,1156.232421875,1442.39526367188,1691.49450683594,1862.36218261719,2632.69677734375,0.119357943534851,0.125636145472527,0.472384452819824,0.322901546955109,0.204708397388458,0.187960505485535,1.4629237651825,2.30756521224976,-0.253111839294434,0.171373248100281,0.707394480705261,0.395329743623734,0.805276274681091,-0.0794853866100311,-0.0780796483159065
"1",99.5854110717773,1.13786900043488,0.00158515491057187,0.374581128358841,0.000440709030954167,0.01004608720541,11.8030300140381,0.787860691547394,2.25291776657104,-3.1674370765686,2.41596269607544,1.70452976226807,2.02971744537354,0.769843578338623,2.36192917823792,1066.93737792969,1066.59765625,4.06315135955811,0.651208460330963,687.683288574219,735.283813476562,1049.84423828125,1163.33154296875,1356.91687011719,1500.91137695312,1757.638671875,2634.83935546875,0.113317556679249,0.117568671703339,0.441503375768661,0.342201948165894,0.216288775205612,0.126707121729851,1.2901725769043,2.04124021530151,-0.175005301833153,0.199704736471176,0.667073667049408,0.342378050088882,0.93524968624115,-0.0503858141601086,-0.0512778013944626
"2",99.0307464599609,1.26740682125092,0.000188244084711187,0.362631380558014,0.000501739617902786,0.0153573723509908,11.3876800537109,0.340846538543701,53.9731864929199,-1162.40563964844,2.29204821586609,3.71335768699646,1.99564063549042,0.769868850708008,2.58919358253479,895.681945800781,895.656677246094,3.50845766067505,0.677283048629761,645.018920898438,797.532348632812,1086.19555664062,1208.16162109375,1529.10375976562,1710.66955566406,1930.87182617188,2776.39233398438,0.123878784477711,0.129384472966194,0.460304915904999,0.325090676546097,0.214599043130875,0.172160074114799,1.41591596603394,2.14492630958557,-0.23688580095768,0.179619982838631,0.695458233356476,0.364059031009674,0.808758199214935,-0.0560425743460655,-0.053158912807703
"3",98.3593902587891,1.56735742092133,-0.00533544924110174,0.137572735548019,0.00038828601827845,0.00187786389142275,14.093578338623,-0.0393624976277351,125.77222442627,178.628448486328,3.78467798233032,1.24191164970398,1.94444906711578,0.769845843315125,2.45455551147461,730.420593261719,730.398864746094,2.84517693519592,0.814825534820557,681.625,709.025817871094,962.993591308594,1077.69873046875,1274.61767578125,1456.40905761719,1568.35754394531,2496.97705078125,0.108104452490807,0.112328082323074,0.449071884155273,0.332299619913101,0.218622341752052,0.14944463968277,1.35139393806458,2.05406975746155,-0.20750205218792,0.228423312306404,0.628099977970123,0.345140725374222,0.961340725421906,-0.0665649697184563,-0.0562086589634418
"4",97.6448974609375,1.33243465423584,-5.13709455844946e-05,0.0797137543559074,0.000205548421945423,0.000311327137751505,15.9151306152344,-0.31162440776825,133.358139038086,40.2054672241211,4.82545757293701,0.421055167913437,2.04618000984192,0.769941031932831,2.14360952377319,519.642517089844,519.625122070312,2.16110992431641,0.758232891559601,616.119018554688,699.222534179688,991.343627929688,1136.25170898438,1389.57043457031,1621.05529785156,1771.04895019531,2652.82983398438,0.11521764844656,0.121213316917419,0.46898078918457,0.328724265098572,0.202289164066315,0.175824388861656,1.42665660381317,2.31833505630493,-0.235559448599815,0.199322566390038,0.667604923248291,0.397292405366898,0.881136059761047,-0.0768890306353569,-0.0681085363030434
"5",97.8414611816406,1.1153736114502,0.000468652986455709,0.196891665458679,0.000213974868529476,0.00482802093029022,14.6720066070557,0.277193397283554,3.35149478912354,1.5617767572403,0.835221529006958,4.95771837234497,1.95766353607178,0.769973993301392,2.62263536453247,474.598724365234,474.471130371094,2.35252499580383,0.639073669910431,693.256225585938,930.591796875,1215.03991699219,1321.13293457031,1564.81884765625,1795.62976074219,1979.36328125,2803.96997070312,0.134911820292473,0.139471381902695,0.443652987480164,0.32641726732254,0.229924812912941,0.152239784598351,1.35914874076843,1.92953610420227,-0.217043712735176,0.172391280531883,0.705912053585052,0.317301720380783,0.744954764842987,-0.068684346973896,-0.0418317690491676
"6",96.9862442016602,1.51376342773438,0.00141463114414364,0.274339914321899,0.000370313529856503,0.0150314085185528,10.2838830947876,0.439587414264679,21.5143585205078,-9.76312065124512,1.71931803226471,2.29600477218628,1.9298083782196,0.769961178302765,1.81903791427612,195.412506103516,195.395568847656,1.48080337047577,0.758216917514801,830.504943847656,947.97119140625,1244.8720703125,1403.36206054688,1581.11669921875,1731.64990234375,2011.212890625,2848.43872070312,0.136099442839622,0.13984140753746,0.424111813306808,0.34370830655098,0.232174977660179,0.104716278612614,1.23392069339752,1.82667112350464,-0.150105267763138,0.172280684113503,0.706073045730591,0.292457699775696,0.876077473163605,-0.0454401932656765,-0.0598471984267235
"8",94.8733596801758,1.89990520477295,0.00167037209030241,0.0538392066955566,0.000143858167575672,0.00670851673930883,17.1730709075928,-0.410102248191833,220.590942382812,682.370727539062,4.69511842727661,1.03349697589874,2.0863823890686,0.77002215385437,3.09210848808289,123.865570068359,123.865562438965,0.0183098055422306,0.781776010990143,820.626708984375,926.577697753906,1208.83520507812,1300.80541992188,1485.00415039062,1757.37939453125,1924.87658691406,2728.81713867188,0.132825419306755,0.137101218104362,0.441022664308548,0.326443254947662,0.232529044151306,0.149295255541801,1.3509829044342,1.89661419391632,-0.214191362261772,0.172752842307091,0.70538604259491,0.309542417526245,0.885643839836121,-0.0840043723583221,-0.0366466194391251
"10",100.180221557617,1.12692832946777,-0.00188339699525386,0.355600476264954,0.000455872766906396,0.00385561725124717,13.2329635620117,0.203295141458511,5.43625831604004,-2.07477045059204,1.74720132350922,4.83416414260864,2.00483322143555,0.7698073387146,1.90915250778198,1261.97521972656,1261.64111328125,4.65767955780029,0.858245611190796,741.372192382812,861.868408203125,1135.13415527344,1258.52624511719,1465.51281738281,1669.02600097656,1876.83374023438,2713.36791992188,0.126314029097557,0.130541861057281,0.440441250801086,0.332113981246948,0.227439478039742,0.14021897315979,1.32616448402405,1.93649816513062,-0.198722451925278,0.182243049144745,0.691696405410767,0.318920612335205,0.860181868076324,-0.0649258270859718,-0.0515493229031563
"11",99.8396377563477,1.06182062625885,0.00466553587466478,0.046504694968462,0.000181256444193423,0.010396484285593,12.0598030090332,0.0606705695390701,417.782867431641,-346.385375976562,3.177166223526,2.38740038871765,2.03334593772888,0.769830226898193,2.22730541229248,979.357727050781,979.323852539062,4.31705045700073,0.816998183727264,759.767211914062,906.585815429688,1228.50329589844,1346.81176757812,1608.49279785156,1789.54260253906,2034.19873046875,2960.47045898438,0.134764671325684,0.139502242207527,0.442631751298904,0.333125174045563,0.224238127470016,0.141160517930984,1.32871520519257,1.97391450405121,-0.19855372607708,0.185451701283455,0.687117755413055,0.327489405870438,0.838044047355652,-0.0532805733382702,-0.0459392368793488
"12",99.4339447021484,0.825439989566803,0.00117270299233496,-0.078018881380558,0.000108230335172266,-0.000846743176225573,10.8916654586792,0.160644814372063,9.00546360015869,-18.2427921295166,2.69063782691956,3.6109185218811,2.01431131362915,0.769908308982849,2.24745178222656,888.954345703125,888.924682617188,3.91134929656982,0.732902109622955,663.055786132812,811.798217773438,1132.17553710938,1307.90710449219,1505.4931640625,1722.11267089844,1921.97485351562,2651.42114257812,0.128060594201088,0.133358031511307,0.448252290487289,0.340437859296799,0.211304649710655,0.136700168251991,1.31668329238892,2.12132954597473,-0.186727836728096,0.159497380256653,0.724882066249847,0.359251320362091,0.816764056682587,-0.0671144053339958,-0.0720183998346329
"13",98.4788131713867,0.906965434551239,0.00110734219197184,0.0374583788216114,0.000176888308487833,0.00105308857746422,12.5873050689697,0.0182277653366327,103.471305847168,198.707214355469,3.33782362937927,1.0505119562149,2.00662064552307,0.769949436187744,1.76286590099335,549.328186035156,549.305297851562,2.95622277259827,0.865074694156647,807.572204589844,951.109375,1252.67553710938,1442.72375488281,1593.69787597656,1868.064453125,2090.978515625,2895.84106445312,0.14206326007843,0.146920904517174,0.438315480947495,0.338515162467957,0.223164662718773,0.128470733761787,1.29480886459351,1.96406936645508,-0.180252879858017,0.161397650837898,0.722060084342957,0.325255513191223,0.849075555801392,-0.0792561024427414,-0.0705081075429916
"14",97.4403686523438,1.5408490896225,-0.00325026805512607,-0.0594005957245827,0.000144372723298147,-0.00903330836445093,13.1393022537231,-0.120594635605812,13.4912929534912,0.327142715454102,3.13292765617371,0.544335246086121,1.93970060348511,0.769926369190216,1.35616636276245,298.716735839844,298.701416015625,1.91777884960175,0.785544216632843,573.613220214844,795.7294921875,1062.71447753906,1148.87109375,1375.93957519531,1498.00817871094,1685.39782714844,2527.25244140625,0.114753626286983,0.118281006813049,0.43513497710228,0.33371913433075,0.231140077114105,0.131904676556587,1.3038843870163,1.88253593444824,-0.18860450387001,0.199839189648628,0.666886746883392,0.306170850992203,0.720855534076691,-0.0424740426242352,-0.0389567688107491
"15",96.1358795166016,0.890590250492096,-0.000738801783882082,-0.111000120639801,0.000101410900242627,-0.00249501876533031,14.5251398086548,-0.271584779024124,46.7098045349121,-148.44319152832,3.05886673927307,0.721136093139648,2.00168657302856,0.770113229751587,0.464116454124451,113.509170532227,113.502738952637,0.613286197185516,0.807228982448578,767.378540039062,935.617980957031,1247.55297851562,1367.27514648438,1577.06286621094,1739.80627441406,1925.71765136719,2802.77612304688,0.1347566395998,0.138705298304558,0.430355429649353,0.338206797838211,0.23143282532692,0.119897060096264,1.27245318889618,1.85950648784637,-0.17155684530735,0.185483291745186,0.68707263469696,0.300582349300385,0.820174872875214,-0.0490652211010456,-0.0457856915891171
"16",96.1269760131836,0.74210911989212,0.00331289903260767,0.0565445870161057,0.000108694250229746,0.00702684139832854,14.8201465606689,-0.0277588292956352,3.94100379943848,-12.5513572692871,1.87754249572754,2.22259211540222,2.02449679374695,0.770113229751587,1.53228902816772,216.107116699219,216.10090637207,0.62823498249054,0.674917936325073,745.336608886719,782.607604980469,1078.51025390625,1208.05285644531,1466.85180664062,1641.23559570312,1873.87915039062,2703.2275390625,0.121063202619553,0.126035988330841,0.451892495155334,0.332621365785599,0.215480640530586,0.152031362056732,1.35856807231903,2.09711050987244,-0.209602102637291,0.181194499135017,0.693198084831238,0.354240924119949,0.952363729476929,-0.0561062805354595,-0.0566536001861095
"17",97.5257568359375,1.68957078456879,-0.0016098766354844,-0.0949480384588242,0.000114821894385386,-0.00785533059388399,7.95485353469849,-0.0410411916673183,57.8758010864258,7.3627667427063,1.55709159374237,0.402642846107483,2.05934262275696,0.769895792007446,5.2505841255188,257.933013916016,257.901947021484,2.03807258605957,0.802477657794952,757.291870117188,893.219299316406,1172.22937011719,1321.21337890625,1539.09973144531,1809.32360839844,2005.01293945312,2844.53271484375,0.134125202894211,0.13924914598465,0.449658095836639,0.328351587057114,0.221985325217247,0.155918508768082,1.36943054199219,2.02559804916382,-0.218166619539261,0.173112720251083,0.704863011837006,0.33897739648819,0.847813487052917,-0.08070158213377,-0.0597500838339329
"18",99.2012023925781,1.34679484367371,-0.000473673600936309,0.0479806661605835,0.000281857268419117,0.00190021225716919,8.00864410400391,0.131709560751915,11.7081432342529,-48.5712852478027,1.45905363559723,1.22524058818817,2.0531849861145,0.769829154014587,9.49347877502441,367.893829345703,367.842742919922,3.71367120742798,0.783259928226471,692.482360839844,850.037780761719,1063.70422363281,1257.2255859375,1474.46984863281,1685.13171386719,1859.23950195312,2750.73168945312,0.12641316652298,0.130930632352829,0.444342643022537,0.331510543823242,0.224141553044319,0.145429208874702,1.3403468132019,1.98239648342133,-0.204511821269989,0.193383038043976,0.675904810428619,0.329402297735214,0.814639329910278,-0.0666733458638191,-0.0833806023001671
"20",100.348419189453,0.684614300727844,0.00209019216708839,-0.109706930816174,0.000102334852272179,0.00207636575214565,12.5093765258789,-0.230573683977127,24.9664707183838,-4.94207906723022,3.74001598358154,1.43141448497772,1.98033976554871,0.769861578941345,1.3630450963974,1357.849609375,1357.51599121094,4.82583713531494,0.757125973701477,802.681762695312,910.607604980469,1219.62255859375,1362.05932617188,1529.57788085938,1748.67321777344,1937.43615722656,2848.95043945312,0.134044677019119,0.138350635766983,0.434846222400665,0.338706135749817,0.226442694664001,0.124283477663994,1.28383564949036,1.92031562328339,-0.175722807645798,0.190438523888588,0.680050194263458,0.315146267414093,0.88146960735321,-0.0668327882885933,-0.0551718696951866
"21",100.622360229492,1.0293071269989,-0.00538204843178391,-0.272307574748993,0.000251555698923767,-0.0142253208905458,10.4050807952881,0.0937132239341736,150.011566162109,13.6421089172363,3.34233498573303,4.56487131118774,2.02581024169922,0.769784808158875,2.1573269367218,1088.46545410156,1088.4248046875,5.106032371521,0.789607763290405,833.241821289062,913.372619628906,1193.17810058594,1340.41015625,1577.56481933594,1746.27075195312,2028.57751464844,2812.81127929688,0.133335113525391,0.137603417038918,0.436559677124023,0.335096389055252,0.228338956832886,0.131487280130386,1.30277860164642,1.91187214851379,-0.186746969819069,0.161984950304031,0.721189618110657,0.313160419464111,0.912259340286255,-0.050756249576807,-0.0581118389964104
"22",100.124237060547,0.750336706638336,-0.00209715170785785,-1.81957721710205,0.000173902095411904,-0.004049654584378,12.7092704772949,0.194403976202011,4.59030199050903,-2.00766682624817,1.13757264614105,4.60608816146851,2.00081849098206,0.76986026763916,1.93138754367828,711.507202148438,711.471313476562,4.60230398178101,0.720972001552582,766.914611816406,895.045837402344,1194.64086914062,1355.22607421875,1544.03881835938,1740.14892578125,1920.923828125,2781.98168945312,0.133014023303986,0.137427106499672,0.436079382896423,0.339618146419525,0.224297478795052,0.124353788793087,1.28401899337769,1.94417917728424,-0.174937963485718,0.183090224862099,0.690485119819641,0.32069730758667,0.856834352016449,-0.0597132444381714,-0.0629776269197464
"23",98.9586181640625,0.902443170547485,-0.000802461814600974,-0.0377845726907253,0.000146964361192659,-0.000622799445409328,12.0693664550781,0.231354147195816,5.38335084915161,419.106231689453,2.46794390678406,3.80601286888123,1.9689120054245,0.769930720329285,1.30290162563324,181.809371948242,181.776794433594,2.05618214607239,0.813564479351044,741.440124511719,923.483093261719,1246.24755859375,1338.34375,1555.64001464844,1744.41906738281,1920.93627929688,2799.79272460938,0.133541524410248,0.137683004140854,0.43542268872261,0.33406263589859,0.230509683489799,0.131724044680595,1.30340659618378,1.88893568515778,-0.18805967271328,0.186169251799583,0.686097025871277,0.307707279920578,0.802864849567413,-0.0572045743465424,-0.0356326475739479
"24",97.3502578735352,1.44634759426117,0.000141188356792554,-0.0771194770932198,0.000405780883738771,-0.000399375945562497,13.3147172927856,-0.267161875963211,66.9218215942383,-3.07377982139587,3.51216626167297,0.595869362354279,1.93488812446594,0.769941210746765,0.607221245765686,35.505931854248,35.4941482543945,0.649568855762482,0.43232250213623,722.901428222656,754.863891601562,1078.37951660156,1197.6435546875,1373.56530761719,1576.70983886719,1837.69067382812,2711.38916015625,0.11764057725668,0.122340828180313,0.446756541728973,0.339349120855331,0.213888674974442,0.136631801724434,1.31649911403656,2.08870625495911,-0.187703087925911,0.192060068249702,0.677764713764191,0.352483987808228,0.957645297050476,-0.0688558965921402,-0.0523999594151974
"25",96.9210433959961,1.23110401630402,-0.000755391549319029,0.0218749493360519,9.2534268333111e-05,0.000937472505029291,11.5351009368896,-0.320445090532303,25.3158569335938,-13.2802686691284,2.76924967765808,0.85377836227417,2.05653166770935,0.770018637180328,0.589172840118408,79.7792892456055,79.7603302001953,1.14121091365814,0.735172927379608,653.955078125,753.000244140625,1046.72595214844,1198.68969726562,1460.68420410156,1717.12255859375,1913.02026367188,2627.28930664062,0.122293747961521,0.128483146429062,0.468029707670212,0.326722383499146,0.205242469906807,0.177799880504608,1.43248772621155,2.28034424781799,-0.239702045917511,0.157316908240318,0.728131830692291,0.390311926603317,0.868454396724701,-0.0806963965296745,-0.0676770359277725
"27",100.292953491211,2.65587830543518,-0.00137823564000428,-0.0701485872268677,0.000316713441861793,-0.0107936263084412,7.38385629653931,-0.234657302498817,38.434398651123,-9.83874988555908,1.7192257642746,0.198481649160385,2.11177182197571,0.76946085691452,7.49360179901123,469.546508789062,469.471405029297,4.51593637466431,0.735554754734039,629.158386230469,763.635864257812,1031.52185058594,1206.79504394531,1499.34094238281,1725.67138671875,1949.58618164062,2758.46484375,0.123203411698341,0.129324346780777,0.4668869972229,0.32650300860405,0.206604599952698,0.176941350102425,1.42995047569275,2.25977969169617,-0.239241346716881,0.171807169914246,0.706762373447418,0.386465609073639,0.823887646198273,-0.0701794996857643,-0.0783054530620575
"28",101.946632385254,2.24023771286011,0.00128642097115517,-0.0148356929421425,7.12661421857774e-05,0.00119523820467293,7.42535018920898,0.296397656202316,18.2313690185547,124.876251220703,1.55733966827393,0.35907980799675,2.12145066261292,0.769488453865051,11.9233427047729,701.646362304688,701.402709960938,6.43903493881226,0.859932482242584,610.631103515625,745.328002929688,1024.75158691406,1202.66223144531,1490.06433105469,1732.40710449219,1914.46203613281,2673.01586914062,0.12267991155386,0.12914003431797,0.470709413290024,0.326773315668106,0.202511817216873,0.180487409234047,1.44046485424042,2.32432413101196,-0.241920098662376,0.165352776646614,0.716215312480927,0.398377984762192,0.819267392158508,-0.0752037763595581,-0.0798728317022324
"29",102.108825683594,1.70807838439941,-0.00368137215264142,-0.397865980863571,0.000501454109326005,-0.013513513840735,9.51921272277832,0.43634444475174,103.277740478516,-1696.72827148438,2.34853672981262,0.658450543880463,2.05358076095581,0.769593179225922,14.8845453262329,671.735473632812,671.48583984375,6.62122678756714,0.858542680740356,857.81298828125,985.226501464844,1304.94152832031,1526.99853515625,1900.49597167969,2139.93676757812,2328.8828125,3360.96337890625,0.155072063207626,0.162087678909302,0.459985613822937,0.328232765197754,0.211777299642563,0.167152270674706,1.40139150619507,2.17200303077698,-0.228561714291573,0.181389570236206,0.692919135093689,0.369486808776855,0.870667099952698,-0.0592610277235508,-0.078411340713501
"30",101.705749511719,1.09990060329437,0.00061878195265308,-0.159590408205986,0.000106390900327824,-0.00487148622050881,8.9502649307251,1.27141880989075,67.6609115600586,161.086349487305,2.39605832099915,1.04428362846375,2.04046678543091,0.769730091094971,16.7302532196045,717.078430175781,716.518859863281,6.21815633773804,0.841802060604095,814.854431152344,969.301086425781,1201.68835449219,1457.33801269531,1812.61291503906,2056.64697265625,2298.75,3252.96655273438,0.149442866444588,0.155918523669243,0.458734452724457,0.325058788061142,0.216202303767204,0.170549184083939,1.41122567653656,2.12176156044006,-0.235513180494308,0.171877443790436,0.706660509109497,0.359339386224747,0.84065318107605,-0.0630697980523109,-0.0961437225341797
"31",101.593627929688,3.47806119918823,-0.00751429609954357,-0.235015138983727,0.00123246456496418,-0.0369917713105679,9.04690742492676,0.113306626677513,22.8776741027832,37.823673248291,1.46327364444733,0.222825467586517,2.05624413490295,0.768975257873535,2.12990927696228,1520.68896484375,1520.33984375,6.07115793228149,0.707816898822784,716.877380371094,805.98291015625,1075.96374511719,1255.64196777344,1535.82885742188,1721.69934082031,1943.59924316406,2756.8505859375,0.126110807061195,0.131535723805428,0.455073416233063,0.331886798143387,0.213034510612488,0.156534224748611,1.37115967273712,2.13612222671509,-0.214637637138367,0.173015266656876,0.705004572868347,0.362273693084717,0.889433860778809,-0.057058572769165,-0.0770616829395294
"33",100.091667175293,1.42162835597992,-0.00437323981896043,-0.313900113105774,0.000220589005039074,-0.0191598199307919,10.2921686172485,0.0787649899721146,63.3659248352051,-30.4675273895264,2.87675809860229,1.7789249420166,1.95267355442047,0.769766807556152,1.17114233970642,371.846801757812,371.793243408203,3.18692564964294,0.866367280483246,789.776306152344,942.909484863281,1243.89453125,1357.69067382812,1601.41845703125,1817.60559082031,1994.39953613281,3025.8837890625,0.137273520231247,0.14184607565403,0.441356480121613,0.329678535461426,0.228960126638412,0.144841119647026,1.33873808383942,1.92763602733612,-0.206018447875977,0.205462947487831,0.659110903739929,0.3168585896492,0.837586164474487,-0.0632304698228836,-0.0437409095466137
"34",98.4667739868164,1.43998003005981,0.00824905093759298,-0.0189449600875378,0.000454155902843922,0.016867944970727,13.5046272277832,-0.287744283676147,3.45587754249573,6.33829212188721,3.56463694572449,1.73835682868958,2.00108408927917,0.769867658615112,0.252900332212448,180.376007080078,180.340621948242,1.55969858169556,0.766973495483398,868.405944824219,964.590454101562,1312.58215332031,1399.06555175781,1631.89245605469,1783.4013671875,1995.26403808594,2792.25439453125,0.138235241174698,0.142224460840225,0.430038124322891,0.337361812591553,0.232595235109329,0.120766252279282,1.27469980716705,1.84884977340698,-0.173289224505424,0.166472196578979,0.714568436145782,0.297965914011002,0.90027529001236,-0.0443617664277554,-0.0318931825459003
"35",98.2270050048828,5.28540897369385,0.000236766980378889,-0.214206397533417,0.00236723804846406,-0.0242601409554482,13.3455390930176,-0.447973996400833,17639.59375,15537.1650390625,1.1311753988266,0.131241872906685,2.03367066383362,0.768202543258667,0.0830486044287682,1.86792135238647,1.86028790473938,0.153453156352043,0.511391758918762,790.636901855469,922.297058105469,1315.07641601562,1523.19104003906,1787.49780273438,2024.47631835938,2281.42529296875,3294.5712890625,0.148998811841011,0.155662536621094,0.452904552221298,0.340759813785553,0.206331163644791,0.141299560666084,1.32909333705902,2.19501328468323,-0.190938159823418,0.18169741332531,0.692478060722351,0.374027907848358,0.857238292694092,-0.0621667094528675,-0.0733242705464363
"36",99.5498504638672,2.14194583892822,-0.00225977995432913,-0.0228680782020092,0.000124679500004277,-0.00634337915107608,8.65680503845215,-0.144645214080811,60.066707611084,-91.9927062988281,1.52251136302948,0.461216628551483,2.10330963134766,0.769663631916046,1.73509645462036,223.509979248047,223.446136474609,3.76349973678589,0.697184085845947,626.366760253906,763.302124023438,991.488891601562,1148.23962402344,1396.02429199219,1639.8916015625,1836.33178710938,2665.83740234375,0.11838111281395,0.123697601258755,0.461752265691757,0.323315411806107,0.214926689863205,0.176336824893951,1.42816650867462,2.14838933944702,-0.242810398340225,0.184245362877846,0.68883603811264,0.36475870013237,0.820590615272522,-0.0803271606564522,-0.0732569545507431
"37",101.536926269531,2.93069124221802,0.00339257624000311,-0.0666313916444778,0.00031779138953425,0.000718319090083241,10.0815801620483,0.17182745039463,44.5829658508301,70.7615203857422,1.2599264383316,0.303878933191299,2.1303117275238,0.769276559352875,4.97131824493408,327.002716064453,326.887786865234,5.75990676879883,0.788837552070618,609.795043945312,798.584777832031,1013.36334228516,1242.91577148438,1518.62622070312,1764.31970214844,1974.11254882812,2777.06567382812,0.126860678195953,0.132858335971832,0.463582187891006,0.326581180095673,0.209831401705742,0.173382565379143,1.41948914527893,2.20928025245667,-0.236072450876236,0.169000491499901,0.710860192775726,0.37681120634079,0.763585090637207,-0.0748391076922417,-0.101738922297955
"41",101.829475402832,2.52961039543152,0.000707410217728466,0.201924338936806,0.00111833808477968,0.0160044580698013,10.4477739334106,0.0798607990145683,37.2178192138672,122.381958007812,2.70953178405762,2.04590654373169,1.92432165145874,0.769345939159393,2.22919178009033,861.578979492188,861.520568847656,4.92249393463135,0.671071946620941,688.099731445312,800.176879882812,1042.390625,1188.20141601562,1426.29675292969,1581.08093261719,1804.67321777344,2681.42846679688,0.118981972336769,0.123179040849209,0.442944437265396,0.332878082990646,0.224171876907349,0.141870006918907,1.33063936233521,1.97588956356049,-0.19952081143856,0.19543768465519,0.673024296760559,0.327936261892319,0.859923779964447,-0.0514679849147797,-0.0653683543205261
"42",100.818359375,1.31058943271637,0.0019202830735594,0.0725729465484619,0.000253761245403439,0.00439999857917428,12.4344520568848,-0.10191772133112,62.1996383666992,17.8398933410645,2.12005233764648,1.24859178066254,1.94717645645142,0.769747018814087,1.49654459953308,592.450561523438,592.40185546875,3.91139245033264,0.803395390510559,805.424682617188,890.583068847656,1201.31689453125,1352.18615722656,1568.06982421875,1813.45910644531,2024.2626953125,2916.0205078125,0.135207608342171,0.140358820557594,0.447077929973602,0.333358824253082,0.21955831348896,0.145711675286293,1.34112131595612,2.0362377166748,-0.202750906348228,0.180507063865662,0.694184362888336,0.341293722391129,0.904368937015533,-0.0725673362612724,-0.0590830184519291
"43",99.8936157226562,0.825513184070587,0.00186233746353537,0.0191067401319742,0.000216009968426079,0.00159771682228893,15.8795537948608,0.00619285879656672,33.2575263977051,-27.3423709869385,4.89413499832153,2.59086656570435,2.00239133834839,0.769871473312378,0.457470387220383,392.087188720703,392.050018310547,2.98680877685547,0.806268095970154,892.282897949219,989.413452148438,1268.544921875,1335.73388671875,1597.41772460938,1851.76013183594,1938.01049804688,2852.05200195312,0.139230251312256,0.143667906522751,0.443330675363541,0.319788634777069,0.236875906586647,0.161890387535095,1.3863137960434,1.87155473232269,-0.234761133790016,0.190819978713989,0.679512023925781,0.303516715764999,0.901821076869965,-0.0737397968769073,-0.0257993526756763
